Date,Open,High,Low,Close,Adj Close,Volume
2022-05-20,22.370001,22.370001,21.790001,22.320000,22.150072,725600
2022-05-23,22.370001,22.680000,22.209999,22.280001,22.110378,649900
2022-05-24,22.190001,22.270000,21.590000,21.639999,21.475248,906500
2022-05-25,21.610001,22.730000,21.379999,22.639999,22.467636,932200
2022-05-26,22.639999,22.809999,22.010000,22.750000,22.576799,1097400
2022-05-27,22.780001,22.840000,22.170000,22.530001,22.358475,646300
2022-05-30,22.580000,22.740000,22.200001,22.420000,22.249311,345500
2022-05-31,22.500000,23.170000,22.350000,23.100000,22.924135,850700
2022-06-01,23.200001,23.610001,22.700001,23.469999,23.291317,728500
2022-06-02,23.740000,24.459999,23.330000,24.360001,24.174541,1616400
2022-06-03,24.340000,24.420000,24.030001,24.379999,24.194387,662800
2022-06-06,24.440001,24.469999,23.510000,23.830000,23.648577,758200
2022-06-07,23.750000,23.750000,23.100000,23.219999,23.043221,589200
2022-06-08,23.080000,23.520000,22.780001,23.430000,23.251621,974400
2022-06-09,23.469999,23.850000,23.260000,23.590000,23.410404,652000
2022-06-10,23.299999,23.500000,23.059999,23.080000,22.904285,625300
2022-06-13,22.879999,22.879999,22.170000,22.320000,22.150072,867300
2022-06-14,22.320000,22.340000,20.940001,21.180000,21.018751,1007400
2022-06-15,21.290001,21.910000,21.280001,21.750000,21.584412,781700
2022-06-17,21.290001,21.650000,20.910000,21.450001,21.286697,736300
2022-06-20,21.350000,21.379999,20.709999,21.030001,20.869894,485400
2022-06-21,21.100000,21.320000,20.900000,21.200001,21.038601,538600
2022-06-22,21.080000,21.629999,20.830000,21.290001,21.127914,590500
2022-06-23,21.350000,21.660000,21.120001,21.500000,21.336315,480500
2022-06-24,21.559999,21.700001,21.160000,21.520000,21.356163,418800
2022-06-27,21.540001,22.260000,21.379999,22.180000,22.011139,620300
2022-06-28,22.230000,23.660000,22.200001,22.790001,22.616495,1282200
2022-06-29,22.860001,23.049999,22.129999,22.469999,22.298929,532400
2022-06-30,22.150000,22.500000,21.690001,22.230000,22.060757,578900
2022-07-01,22.400000,22.450001,21.750000,22.000000,21.832508,504700
2022-07-04,21.809999,22.070000,21.340000,21.500000,21.336315,656900
2022-07-05,21.350000,21.410000,20.379999,20.860001,20.701189,933300
2022-07-06,20.840000,21.209999,20.430000,20.850000,20.691265,763900
2022-07-07,21.030001,21.530001,20.959999,21.150000,20.988979,805400
2022-07-08,21.070000,21.590000,20.930000,21.049999,20.889740,747300
2022-07-11,20.719999,21.660000,20.660000,20.780001,20.621798,1201600
2022-07-12,20.680000,21.219999,20.520000,20.850000,20.691265,667600
2022-07-13,20.730000,21.260000,20.730000,20.830000,20.671415,486900
2022-07-14,20.580000,20.879999,20.350000,20.600000,20.443167,410400
2022-07-15,20.590000,21.490000,20.590000,21.379999,21.217228,605100
2022-07-18,21.500000,21.760000,21.260000,21.400000,21.237076,575600
2022-07-19,21.490000,21.990000,21.270000,21.780001,21.614183,457600
2022-07-20,21.780001,22.190001,21.540001,22.000000,21.832508,668300
2022-07-21,21.889999,22.500000,21.879999,22.299999,22.130224,412600
2022-07-22,22.299999,22.620001,22.090000,22.090000,21.921824,492600
2022-07-25,22.299999,22.540001,21.969999,22.150000,21.981367,619100
2022-07-26,22.150000,22.459999,21.629999,21.790001,21.624109,794600
2022-07-27,21.940001,22.530001,21.889999,22.270000,22.100454,578700
2022-07-28,22.190001,22.580000,22.170000,22.389999,22.219540,818200
2022-07-29,22.459999,23.290001,22.379999,22.770000,22.596647,934300
2022-08-01,22.770000,23.139999,22.520000,22.690001,22.517256,896000
2022-08-02,22.570000,23.330000,22.570000,22.950001,22.775276,874900
2022-08-03,23.040001,23.440001,22.830000,23.370001,23.192080,873900
2022-08-04,23.500000,23.920000,23.400000,23.700001,23.519567,645600
2022-08-05,24.010000,25.969999,23.889999,25.200001,25.008146,2035100
2022-08-08,25.480000,27.350000,25.070000,26.840000,26.635660,2126700
2022-08-09,26.799999,27.600000,25.809999,26.200001,26.000534,1457400
2022-08-10,26.530001,26.709999,26.150000,26.340000,26.139467,1179200
2022-08-11,26.480000,26.650000,25.709999,26.139999,25.940989,1152100
2022-08-12,26.100000,26.719999,25.980000,26.469999,26.268476,1438800
2022-08-15,26.440001,27.490000,26.129999,27.190001,26.982996,1100500
2022-08-16,27.280001,27.870001,26.840000,27.610001,27.399799,822300
2022-08-17,27.400000,28.280001,27.250000,28.180000,27.965460,1317200
2022-08-18,28.280001,28.330000,27.870001,28.129999,27.915838,821300
2022-08-19,27.740000,27.750000,26.440001,26.629999,26.427259,1067700
2022-08-22,26.540001,26.610001,26.240000,26.540001,26.337946,483500
2022-08-23,26.580000,26.980000,26.309999,26.450001,26.248631,477700
2022-08-24,26.350000,26.900000,26.350000,26.709999,26.506649,602700
2022-08-25,26.820000,27.330000,26.430000,26.879999,26.675356,1056700
2022-08-26,26.950001,27.290001,26.670000,26.870001,26.665434,292300
2022-08-29,26.790001,27.100000,26.520000,26.850000,26.645584,329800
2022-08-30,26.900000,27.410000,26.719999,27.280001,27.072311,689500
2022-08-31,27.379999,27.559999,26.570000,26.709999,26.506649,690700
2022-09-01,26.709999,27.459999,26.500000,27.400000,27.191397,718300
2022-09-02,27.500000,27.700001,27.100000,27.100000,26.893682,671100
2022-09-05,27.280001,27.450001,26.760000,27.450001,27.241016,526800
2022-09-06,27.129999,28.309999,26.940001,27.740000,27.528809,947300
2022-09-08,27.940001,28.100000,27.049999,27.600000,27.389875,674300
2022-09-09,27.790001,28.730000,27.520000,28.459999,28.243326,970900
2022-09-12,28.719999,28.750000,26.430000,26.950001,26.744823,1856300
2022-09-13,26.650000,26.940001,26.100000,26.450001,26.248631,814500
2022-09-14,26.459999,26.910000,26.290001,26.760000,26.556271,640800
2022-09-15,26.650000,27.280001,26.420000,27.059999,26.853985,854700
2022-09-16,26.870001,27.110001,26.270000,26.700001,26.496727,641400
2022-09-19,26.559999,27.940001,26.540001,27.580000,27.370028,746600
2022-09-20,27.450001,28.600000,27.410000,28.190001,27.975384,875300
2022-09-21,28.030001,28.309999,27.250000,27.350000,27.141779,519300
2022-09-22,27.620001,28.129999,27.500000,27.750000,27.538733,930500
2022-09-23,27.410000,27.650000,27.139999,27.410000,27.201321,380000
2022-09-26,27.209999,27.209999,26.209999,26.400000,26.199011,670200
2022-09-27,26.320000,27.480000,26.280001,26.280001,26.079926,910100
2022-09-28,26.299999,26.520000,26.010000,26.410000,26.208935,705200
2022-09-29,26.139999,26.299999,25.320000,25.500000,25.305862,906200
2022-09-30,25.490000,25.530001,24.850000,25.100000,24.908909,1504100
2022-10-03,25.450001,26.320000,24.969999,26.219999,26.020380,1432600
2022-10-04,26.500000,26.950001,25.600000,26.049999,25.851675,912700
2022-10-05,26.100000,26.230000,25.549999,25.879999,25.682968,543400
2022-10-06,25.950001,26.559999,25.780001,26.469999,26.268476,484400
2022-10-07,26.510000,27.150000,26.510000,26.930000,26.724976,581700
2022-10-10,27.100000,27.270000,26.719999,26.930000,26.724976,752000
2022-10-11,27.100000,27.100000,26.360001,26.690001,26.486803,418200
2022-10-13,26.480000,27.780001,26.320000,27.629999,27.419645,732900
2022-10-14,27.620001,27.959999,27.340000,27.709999,27.499037,775000
2022-10-17,27.850000,28.059999,27.379999,27.889999,27.677666,554100
2022-10-18,27.980000,28.290001,27.780001,28.209999,27.995230,694800
2022-10-19,28.110001,28.450001,27.870001,28.200001,27.985308,420200
2022-10-20,28.370001,28.420000,27.830000,28.209999,27.995230,875700
2022-10-21,28.120001,29.370001,27.879999,28.790001,28.570816,927500
2022-10-24,28.440001,28.540001,27.740000,28.120001,27.905916,567800
2022-10-25,27.969999,28.330000,27.690001,27.870001,27.657820,635300
2022-10-26,28.000000,28.900000,27.770000,27.950001,27.737211,1257400
2022-10-27,28.030001,29.570000,27.879999,29.200001,28.977694,773900
2022-10-28,29.379999,29.959999,28.889999,29.950001,29.721985,1142000
2022-10-31,29.100000,30.290001,28.990000,29.540001,29.315105,660200
2022-11-01,29.040001,30.180000,28.990000,29.760000,29.760000,1103300
2022-11-03,29.500000,30.430000,29.240000,30.010000,30.010000,721200
2022-11-04,29.980000,31.840000,29.980000,31.400000,31.400000,1150600
2022-11-07,31.110001,31.250000,29.620001,29.959999,29.959999,1175000
2022-11-08,30.100000,31.820000,29.440001,29.980000,29.980000,1722800
2022-11-09,29.980000,31.940001,29.900000,30.330000,30.330000,1991800
2022-11-10,29.900000,30.209999,28.020000,28.260000,28.260000,1955800
2022-11-11,28.260000,30.450001,27.879999,30.160000,30.160000,1282900
